Model:	LI-7500A Open Path CO2/H2O Analyzer
SN:	75H-2651
Instrument:	AIU-1552
File Type:	2
Software Version:	7.5.0
Timestamp:	10:54:56
Timezone:	Asia/Kuala_Lumpur
DATAH	Seconds	Nanoseconds	Sequence Number	Diagnostic Value	Diagnostic Value 2	Date	Time	CO2 Absorptance	H2O Absorptance	CO2 (mmol/m^3)	CO2 (mg/m^3)	H2O (mmol/m^3)	H2O (g/m^3)	Temperature (C)	Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - Ts (K)	Cooler Voltage (V)	Vin SmartFlux (V)	CO2 (umol/mol)	H2O (mmol/mol)	Dew Point (C)	CO2 Signal Strength	H2O Sample	H2O Reference	CO2 Sample	CO2 Reference	CHK
DATA	1449025056	700000000	170019492	255	1	2015-12-02	10:57:36:700	0.0869938	0.126391	15.9653	702.473	1256.69	22.6204	29.1773	101.152	0.426905	0.490425	0.00264692	303.612	2.2973	0	396.71	31.2266	24.9012	98.9574	39216	39193	38718	39359	 47
DATA	1449025056	800000000	170019522	255	1	2015-12-02	10:57:36:800	0.0869684	0.126648	15.9594	702.215	1260.38	22.6868	29.1773	101.147	0.389538	0.557682	0.00202417	303.606	2.2975	0	396.577	31.3191	24.9165	98.9577	39220	39193	38717	39358	128
DATA	1449025056	900000000	170019552	255	1	2015-12-02	10:57:36:900	0.0869738	0.126487	15.9606	702.267	1258.07	22.6452	29.1773	101.152	0.415691	0.557682	-0.00233555	303.637	2.2975	0	396.591	31.2606	24.8923	98.9603	39226	39193	38717	39359	163
DATA	1449025057	0	170019582	255	1	2015-12-02	10:57:37:000	0.0869884	0.126374	15.9637	702.404	1256.42	22.6155	29.1773	101.147	0.434378	0.520317	-0.00669479	303.687	2.2975	0	396.639	31.2173	24.8716	98.9603	39228	39192	38717	39359	 31
DATA	1449025057	100000000	170019612	255	1	2015-12-02	10:57:37:100	0.0869851	0.126374	15.9632	702.382	1256.45	22.6161	29.1773	101.147	0.449324	0.509108	-0.00731754	303.712	2.2975	0	396.652	31.2201	24.8999	98.9577	39222	39192	38716	39358	128
DATA	1449025057	200000000	170019642	255	1	2015-12-02	10:57:37:200	0.086978	0.126495	15.9617	702.314	1258.19	22.6475	29.1773	101.152	0.415691	0.524054	-0.00482655	303.612	2.2975	0	396.622	31.2641	24.9274	98.9577	39214	39192	38717	39358	 88
DATA	1449025057	300000000	170019672	255	1	2015-12-02	10:57:37:300	0.0869488	0.12664	15.9545	701.999	1260.21	22.6839	29.1736	101.152	0.415691	0.557682	-0.00233555	303.637	2.2975	0	396.417	31.3121	24.9342	98.9603	39216	39194	38718	39359	 98
DATA	1449025057	400000000	170019702	255	1	2015-12-02	10:57:37:400	0.0869684	0.12663	15.9592	702.205	1260.09	22.6815	29.1736	101.152	0.434378	0.497898	-0.0004673	303.624	2.2975	0	396.54	31.3095	24.9438	98.9577	39216	39192	38717	39358	  5
DATA	1449025057	500000000	170019732	255	1	2015-12-02	10:57:37:500	0.0869697	0.126576	15.9595	702.22	1259.32	22.6678	29.1736	101.152	0.468006	0.553946	-0.00669479	303.662	2.2975	0	396.549	31.2906	24.8427	98.9603	39238	39194	38719	39359	140
DATA	1449025057	600000000	170019762	255	1	2015-12-02	10:57:37:600	0.0869644	0.126127	15.9585	702.175	1252.94	22.553	29.1736	101.152	0.46427	0.535263	-0.00731754	303.624	2.2975	0	396.536	31.133	24.8361	98.9628	39240	39194	38720	39360	226
DATA	1449025057	700000000	170019792	255	1	2015-12-02	10:57:37:700	0.0869419	0.126109	15.9531	701.938	1252.67	22.548	29.1697	101.152	0.475479	0.553946	-0.00731754	303.662	2.2975	0	396.387	31.125	24.8349	98.9628	39241	39194	38722	39360	 67
DATA	1449025057	800000000	170019822	255	1	2015-12-02	10:57:37:800	0.0869117	0.126088	15.9461	701.63	1252.37	22.5426	29.1697	101.152	0.490425	0.568893	-0.00482655	303.612	2.2975	0	396.212	31.1174	24.8348	98.9603	39240	39194	38721	39359	 83
DATA	1449025057	900000000	170019852	255	1	2015-12-02	10:57:37:900	0.0869188	0.126081	15.9479	701.709	1252.28	22.5411	29.1697	101.147	0.490425	0.568893	-0.00482655	303.612	2.2975	0	396.266	31.116	24.8299	98.9603	39239	39194	38720	39359	119
DATA	1449025058	0	170019882	255	1	2015-12-02	10:57:38:000	0.0869241	0.126111	15.9493	701.768	1252.73	22.5491	29.1697	101.152	0.486689	0.568893	-0.0054493	303.606	2.2975	0	396.311	31.1281	24.8322	98.9603	39240	39193	38720	39359	211
DATA	1449025058	100000000	170019912	255	1	2015-12-02	10:57:38:100	0.0869223	0.126078	15.9486	701.739	1252.23	22.5402	29.166	101.152	0.475479	0.557682	-0.00731754	303.668	2.2974	0	396.271	31.1138	24.8311	98.9613	39241	39193	38721	39360	 65
DATA	1449025058	200000000	170019942	255	1	2015-12-02	10:57:38:200	0.0869182	0.126078	15.9478	701.705	1252.25	22.5405	29.166	101.152	0.456797	0.520317	-0.00794029	303.606	2.2974	0	396.267	31.1155	24.834	98.9588	39239	39193	38720	39359	 39
DATA	1449025058	300000000	170019972	255	1	2015-12-02	10:57:38:300	0.0869253	0.126105	15.9493	701.77	1252.61	22.5471	29.166	101.152	0.46427	0.535263	-0.00731754	303.624	2.2975	0	396.29	31.1235	24.8321	98.9603	39240	39194	38721	39359	160
DATA	1449025058	400000000	170020002	255	1	2015-12-02	10:57:38:400	0.0869028	0.126102	15.944	701.536	1252.56	22.5461	29.166	101.152	0.456797	0.557682	-0.0054493	303.624	2.2975	0	396.148	31.1214	24.8343	98.9603	39237	39192	38720	39358	205
DATA	1449025058	500000000	170020032	255	1	2015-12-02	10:57:38:500	0.086916	0.126118	15.9472	701.678	1252.82	22.5507	29.1622	101.152	0.468006	0.539	-0.00731754	303.631	2.2975	0	396.242	31.1288	24.8321	98.9577	39239	39193	38720	39358	161
DATA	1449025058	600000000	170020062	255	1	2015-12-02	10:57:38:600	0.0868999	0.126105	15.9435	701.514	1252.63	22.5473	29.1622	101.152	0.441851	0.553946	-0.00233555	303.612	2.2975	0	396.149	31.1241	24.8354	98.9577	39231	39192	38719	39357	114
DATA	1449025058	700000000	170020092	255	1	2015-12-02	10:57:38:700	0.0869083	0.126251	15.9453	701.595	1254.7	22.5846	29.1622	101.152	0.45306	0.561419	-0.0042038	303.668	2.2975	0	396.186	31.1749	24.8477	98.9603	39237	39193	38721	39359	237
DATA	1449025058	800000000	170020122	255	1	2015-12-02	10:57:38:800	0.0868968	0.126136	15.9427	701.48	1253.07	22.5552	29.1622	101.147	0.423164	0.561419	-0.00109005	303.612	2.2974	0	396.124	31.1345	24.841	98.9588	39238	39192	38721	39358	255
DATA	1449025058	900000000	170020152	255	1	2015-12-02	10:57:38:900	0.0868833	0.126101	15.9395	701.34	1252.55	22.5459	29.1584	101.152	0.434378	0.520317	0.000778675	303.637	2.2974	0	396.036	31.1211	24.8424	98.9588	39238	39193	38721	39359	 82
DATA	1449025059	0	170020182	255	1	2015-12-02	10:57:39:000	0.086905	0.126134	15.9443	701.551	1252.99	22.5539	29.1584	101.152	0.426905	0.535263	-0.0004673	303.637	2.2975	0	396.134	31.1303	24.8379	98.9603	39236	39193	38720	39359	128
DATA	1449025059	100000000	170020212	255	1	2015-12-02	10:57:39:100	0.0869094	0.126171	15.9457	701.609	1253.56	22.5642	29.1584	101.152	0.449324	0.494162	0.00389242	303.637	2.2974	0	396.193	31.1466	24.851	98.9588	39235	39193	38720	39359	 28
DATA	1449025059	200000000	170020242	255	1	2015-12-02	10:57:39:200	0.0868967	0.126188	15.9428	701.481	1253.81	22.5685	29.1584	101.152	0.415691	0.546473	-0.00358105	303.631	2.2974	0	396.126	31.1531	24.8473	98.9588	39235	39194	38721	39359	133
DATA	1449025059	300000000	170020272	255	1	2015-12-02	10:57:39:300	0.0868981	0.126217	15.9428	701.485	1254.18	22.5753	29.1584	101.152	0.441851	0.494162	0.00326967	303.624	2.2974	0	396.105	31.1606	24.8553	98.9628	39236	39194	38722	39360	 78
DATA	1449025059	400000000	170020302	255	1	2015-12-02	10:57:39:400	0.0868869	0.126175	15.9402	701.37	1253.6	22.5647	29.1584	101.147	0.408218	0.512844	0.00825167	303.612	2.2975	0	396.039	31.1459	24.8443	98.9628	39237	39195	38722	39361	234
DATA	1449025059	500000000	170020332	255	1	2015-12-02	10:57:39:500	0.0869276	0.126234	15.9499	701.795	1254.46	22.5802	29.1584	101.147	0.408218	0.512844	0.00762892	303.612	2.2975	0	396.298	31.1687	24.851	98.9603	39236	39194	38721	39360	 44
DATA	1449025059	600000000	170020362	255	1	2015-12-02	10:57:39:600	0.0868996	0.126204	15.9433	701.505	1254.02	22.5723	29.1584	101.147	0.426905	0.542736	0.0107427	303.612	2.2974	0	396.124	31.1571	24.8502	98.9613	39233	39193	38721	39360	251
DATA	1449025059	700000000	170020392	255	1	2015-12-02	10:57:39:700	0.0869132	0.126235	15.9463	701.637	1254.44	22.5799	29.1546	101.152	0.400745	0.494162	0.00513792	303.637	2.2975	0	396.183	31.1662	24.8526	98.9603	39238	39193	38721	39360	 80
DATA	1449025059	800000000	170020422	255	1	2015-12-02	10:57:39:800	0.086909	0.126145	15.9454	701.598	1253.17	22.5571	29.1546	101.147	0.430641	0.482952	0.0107427	303.624	2.2974	0	396.17	31.1355	24.8421	98.9639	39239	39195	38723	39361	183
DATA	1449025059	900000000	170020452	255	1	2015-12-02	10:57:39:900	0.0869079	0.126146	15.9453	701.593	1253.2	22.5575	29.1546	101.147	0.423164	0.468006	0.0138564	303.637	2.2975	0	396.176	31.1369	24.8448	98.9628	39232	39194	38721	39360	250
DATA	1449025060	0	170020482	255	1	2015-12-02	10:57:40:000	0.0869255	0.126272	15.9494	701.775	1255	22.59	29.1546	101.147	0.445587	0.482952	0.0138564	303.637	2.2974	0	396.282	31.1819	24.8708	98.9588	39226	39193	38720	39359	181
DATA	1449025060	100000000	170020512	255	1	2015-12-02	10:57:40:100	0.0869169	0.126393	15.9474	701.687	1256.72	22.621	29.1546	101.152	0.438114	0.546473	0.0119882	303.649	2.2975	0	396.236	31.225	24.8955	98.9577	39228	39192	38719	39358	192
DATA	1449025060	200000000	170020542	255	1	2015-12-02	10:57:40:200	0.0869183	0.126341	15.9475	701.691	1255.95	22.6071	29.1546	101.152	0.400745	0.494162	0.00576067	303.637	2.2975	0	396.217	31.2042	24.8754	98.9577	39227	39192	38718	39358	 67
DATA	1449025060	300000000	170020572	255	1	2015-12-02	10:57:40:300	0.0869453	0.126304	15.954	701.978	1255.45	22.5982	29.1508	101.152	0.408218	0.509108	0.00762892	303.618	2.2975	0	396.395	31.1931	24.8546	98.9603	39232	39193	38719	39359	 30
DATA	1449025060	400000000	170020602	255	1	2015-12-02	10:57:40:400	0.0869514	0.126277	15.9556	702.045	1255.09	22.5917	29.1508	101.157	0.408218	0.512844	0.00825167	303.612	2.2975	0	396.443	31.1849	24.8801	98.9552	39228	39193	38719	39358	 70
DATA	1449025060	500000000	170020632	255	1	2015-12-02	10:57:40:500	0.086917	0.126326	15.9474	701.686	1255.77	22.6038	29.1508	101.152	0.400745	0.497898	0.00576067	303.637	2.2974	0	396.225	31.2005	24.8768	98.9563	39228	39192	38718	39357	 44
DATA	1449025060	600000000	170020662	255	1	2015-12-02	10:57:40:600	0.0869269	0.126311	15.9496	701.784	1255.54	22.5998	29.1508	101.152	0.400745	0.497898	0.00576067	303.637	2.2975	0	396.273	31.1943	24.8682	98.9603	39230	39193	38718	39359	112
DATA	1449025060	700000000	170020692	255	1	2015-12-02	10:57:40:700	0.0869677	0.126311	15.9591	702.2	1255.54	22.5997	29.1508	101.152	0.408218	0.509108	0.00762892	303.618	2.2974	0	396.502	31.1937	24.8707	98.9588	39231	39194	38720	39360	236
DATA	1449025060	800000000	170020722	255	1	2015-12-02	10:57:40:800	0.0869285	0.126285	15.9501	701.804	1255.19	22.5934	29.147	101.152	0.408218	0.512844	0.00825167	303.612	2.2974	0	396.289	31.1859	24.8638	98.9588	39230	39194	38719	39360	 34
DATA	1449025060	900000000	170020752	255	1	2015-12-02	10:57:40:900	0.086947	0.126319	15.9544	701.992	1255.67	22.602	29.147	101.147	0.404484	0.542736	0.0126109	303.606	2.2975	0	396.392	31.1975	24.8648	98.9603	39231	39192	38720	39358	133
DATA	1449025061	0	170020782	255	1	2015-12-02	10:57:41:000	0.0869091	0.126268	15.9457	701.609	1254.96	22.5892	29.147	101.152	0.382065	0.505371	0.0101199	303.618	2.2975	0	396.187	31.1807	24.8752	98.9628	39231	39194	38720	39360	 94
DATA	1449025061	100000000	170020812	255	1	2015-12-02	10:57:41:100	0.086955	0.12633	15.9561	702.07	1255.81	22.6046	29.147	101.157	0.411957	0.516581	0.00825167	303.606	2.2975	0	396.427	31.2003	24.8781	98.9628	39229	39194	38719	39359	117
DATA	1449025061	200000000	170020842	255	1	2015-12-02	10:57:41:200	0.0869704	0.126343	15.9597	702.226	1255.99	22.6078	29.147	101.147	0.434378	0.449324	0.0107427	303.637	2.2974	0	396.508	31.2042	24.8749	98.9613	39230	39193	38720	39360	221
DATA	1449025061	300000000	170020872	255	1	2015-12-02	10:57:41:300	0.0869558	0.126311	15.9562	702.074	1255.52	22.5994	29.1432	101.147	0.426905	0.449324	0.00949717	303.631	2.2975	0	396.419	31.1924	24.8818	98.9653	39228	39194	38719	39361	 89
DATA	1449025061	400000000	170020902	255	1	2015-12-02	10:57:41:400	0.086984	0.12638	15.963	702.374	1256.54	22.6178	29.1432	101.152	0.423164	0.468006	0.00887442	303.637	2.2974	0	396.613	31.2196	24.8759	98.9588	39229	39194	38719	39360	192
DATA	1449025061	500000000	170020932	255	1	2015-12-02	10:57:41:500	0.0869796	0.126357	15.9619	702.323	1256.19	22.6115	29.1432	101.147	0.449324	0.449324	0.00825167	303.662	2.2974	0	396.569	31.2098	24.8814	98.9613	39228	39194	38719	39360	 89
DATA	1449025061	600000000	170020962	255	1	2015-12-02	10:57:41:600	0.086965	0.126361	15.9584	702.17	1256.24	22.6123	29.1432	101.147	0.460533	0.501635	0.00451517	303.631	2.2974	0	396.475	31.2103	24.8775	98.9639	39230	39195	38720	39362	198
DATA	1449025061	700000000	170020992	255	1	2015-12-02	10:57:41:700	0.0869906	0.126373	15.9646	702.442	1256.45	22.6161	29.1432	101.152	0.494162	0.509108	0.0107427	303.643	2.2974	0	396.651	31.2173	24.8888	98.9613	39226	39194	38718	39360	 22
DATA	1449025061	800000000	170021022	255	1	2015-12-02	10:57:41:800	0.087012	0.126411	15.9695	702.66	1256.98	22.6257	29.1432	101.147	0.460533	0.501635	0.0132337	303.624	2.2975	0	396.769	31.2302	24.8948	98.9628	39225	39194	38718	39361	163
DATA	1449025061	900000000	170021052	255	1	2015-12-02	10:57:41:900	0.0870063	0.126425	15.9682	702.603	1257.19	22.6294	29.1432	101.152	0.45306	0.460533	0.00887442	303.656	2.2975	0	396.738	31.2354	24.8936	98.9628	39225	39194	38718	39360	 19
DATA	1449025062	0	170021082	255	1	2015-12-02	10:57:42:000	0.0869921	0.126468	15.9649	702.457	1257.8	22.6404	29.1394	101.157	0.475479	0.497898	0.0132337	303.662	2.2975	0	396.656	31.2506	24.91	98.9592	39225	39193	38718	39358	 34
DATA	1449025062	100000000	170021112	255	1	2015-12-02	10:57:42:100	0.0869527	0.126387	15.9556	702.045	1256.62	22.6191	29.1394	101.152	0.460533	0.524054	0.0138564	303.674	2.2975	0	396.405	31.2198	24.8751	98.9603	39231	39194	38719	39360	  1
DATA	1449025062	200000000	170021142	255	1	2015-12-02	10:57:42:200	0.0869565	0.126305	15.9565	702.088	1255.46	22.5983	29.1394	101.152	0.460533	0.512844	0.0175929	303.637	2.2974	0	396.434	31.1914	24.8902	98.9603	39222	39194	38717	39359	 23
DATA	1449025062	300000000	170021172	255	1	2015-12-02	10:57:42:300	0.0869899	0.126485	15.9643	702.429	1258.03	22.6445	29.1394	101.157	0.494162	0.568893	0.0169702	303.656	2.2975	0	396.629	31.2554	24.8995	98.9603	39224	39193	38718	39359	 73
DATA	1449025062	400000000	170021202	255	1	2015-12-02	10:57:42:400	0.086985	0.126433	15.9632	702.38	1257.28	22.6311	29.1394	101.152	0.475479	0.524054	0.0163474	303.662	2.2975	0	396.601	31.2369	24.8854	98.9628	39225	39194	38719	39360	174
DATA	1449025062	500000000	170021232	255	1	2015-12-02	10:57:42:500	0.0869664	0.126462	15.9589	702.193	1257.72	22.6389	29.1356	101.147	0.475479	0.565159	0.0225749	303.637	2.2975	0	396.504	31.2483	24.9039	98.9603	39225	39194	38718	39359	 65
DATA	1449025062	600000000	170021262	255	1	2015-12-02	10:57:42:600	0.0869636	0.12642	15.9582	702.162	1257.11	22.628	29.1394	101.147	0.475479	0.583839	0.0250664	303.687	2.2975	0	396.478	31.2326	24.89	98.9603	39225	39193	38718	39360	 98
DATA	1449025062	700000000	170021292	255	1	2015-12-02	10:57:42:700	0.0869681	0.126416	15.9591	702.199	1257.03	22.6265	29.1356	101.147	0.456797	0.572632	0.0219522	303.668	2.2974	0	396.479	31.2289	24.8927	98.9613	39228	39194	38719	39360	 67
DATA	1449025062	800000000	170021322	255	1	2015-12-02	10:57:42:800	0.0869475	0.126381	15.9547	702.006	1256.58	22.6184	29.1394	101.152	0.430641	0.524054	0.0231977	303.662	2.2974	0	396.404	31.2204	24.906	98.9563	39221	39193	38719	39358	212
DATA	1449025062	900000000	170021352	255	1	2015-12-02	10:57:42:900	0.0869384	0.12651	15.9524	701.906	1258.39	22.651	29.1356	101.152	0.430641	0.550209	0.0250664	303.643	2.2974	0	396.337	31.2647	24.8918	98.9613	39222	39194	38720	39359	169
DATA	1449025063	0	170021382	255	1	2015-12-02	10:57:43:000	0.0869388	0.126475	15.9525	701.91	1257.9	22.6421	29.1356	101.152	0.385799	0.550209	0.0194612	303.662	2.2975	0	396.34	31.2524	24.8945	98.9603	39224	39194	38720	39360	249
DATA	1449025063	100000000	170021412	255	1	2015-12-02	10:57:43:100	0.0869309	0.126428	15.9507	701.831	1257.23	22.6301	29.1356	101.152	0.389538	0.509108	0.0175929	303.687	2.2975	0	396.297	31.2359	24.853	98.9628	39244	39194	38722	39360	231
DATA	1449025063	200000000	170021442	255	1	2015-12-02	10:57:43:200	0.0869152	0.126013	15.947	701.669	1251.31	22.5236	29.1356	101.152	0.393272	0.539	0.0188384	303.668	2.2975	0	396.191	31.0878	24.8091	98.9603	39246	39194	38722	39359	 69
DATA	1449025063	300000000	170021472	255	1	2015-12-02	10:57:43:300	0.0868859	0.12597	15.9403	701.373	1250.71	22.5127	29.1318	101.147	0.411957	0.524054	0.00949717	303.587	2.2975	0	396.034	31.0736	24.8035	98.9603	39247	39194	38723	39359	 24
DATA	1449025063	400000000	170021502	255	1	2015-12-02	10:57:43:400	0.0868581	0.125947	15.9337	701.082	1250.37	22.5066	29.1318	101.147	0.400745	0.497898	0.00576067	303.637	2.2975	0	395.853	31.0638	24.8062	98.9603	39244	39193	38722	39359	 83
DATA	1449025063	500000000	170021532	255	1	2015-12-02	10:57:43:500	0.0868494	0.126003	15.9319	701.003	1251.19	22.5215	29.1318	101.152	0.359646	0.497898	0.0101199	303.643	2.2975	0	395.833	31.0863	24.8307	98.9603	39237	39193	38722	39359	 15
DATA	1449025063	600000000	170021562	255	1	2015-12-02	10:57:43:600	0.0868716	0.126142	15.9369	701.224	1253.14	22.5566	29.1318	101.152	0.415691	0.524054	0.00949717	303.593	2.2975	0	395.942	31.1336	24.8328	98.9628	39244	39194	38723	39360	 72
DATA	1449025063	700000000	170021592	255	1	2015-12-02	10:57:43:700	0.0868786	0.126	15.9385	701.292	1251.12	22.5202	29.1318	101.147	0.393272	0.501635	0.00451517	303.631	2.2975	0	395.973	31.0828	24.8151	98.9603	39244	39194	38723	39360	154
DATA	1449025063	800000000	170021622	255	1	2015-12-02	10:57:43:800	0.0868641	0.126026	15.9353	701.151	1251.51	22.5272	29.1318	101.147	0.374592	0.553946	0.00326967	303.637	2.2974	0	395.908	31.0935	24.8369	98.9588	39238	39193	38722	39359	 95
DATA	1449025063	900000000	170021652	255	1	2015-12-02	10:57:43:900	0.0868678	0.126094	15.936	701.182	1252.46	22.5443	29.1318	101.152	0.404484	0.494162	0.00576067	303.637	2.2974	0	395.912	31.116	24.8228	98.9563	39242	39192	38722	39358	230
DATA	1449025064	0	170021682	255	1	2015-12-02	10:57:44:000	0.0868566	0.126024	15.9335	701.073	1251.48	22.5266	29.1281	101.147	0.400745	0.497898	0.00576067	303.637	2.2975	0	395.859	31.0923	24.8046	98.9603	39247	39194	38724	39359	217
DATA	1449025064	100000000	170021712	255	1	2015-12-02	10:57:44:100	0.0868481	0.125941	15.9314	700.981	1250.29	22.5051	29.1281	101.147	0.370853	0.557682	0.00264692	303.637	2.2975	0	395.794	31.0616	24.7995	98.9603	39248	39193	38724	39359	 83
DATA	1449025064	200000000	170021742	255	1	2015-12-02	10:57:44:200	0.0868294	0.125906	15.9271	700.792	1249.78	22.4961	29.1281	101.147	0.382065	0.520317	0.00202417	303.581	2.2975	0	395.692	31.0495	24.7974	98.9653	39249	39195	38724	39361	 82
DATA	1449025064	300000000	170021772	255	1	2015-12-02	10:57:44:300	0.0868634	0.12593	15.9351	701.143	1250.14	22.5026	29.1281	101.147	0.367119	0.524054	0.000155926	303.581	2.2975	0	395.894	31.0588	24.798	98.9628	39249	39194	38725	39360	 21
DATA	1449025064	400000000	170021802	255	1	2015-12-02	10:57:44:400	0.086841	0.125924	15.9299	700.917	1250.06	22.5012	29.1281	101.152	0.374592	0.52779	0.000778675	303.587	2.2974	0	395.771	31.0572	24.8053	98.9653	39240	39194	38724	39361	 21
DATA	1449025064	500000000	170021832	255	1	2015-12-02	10:57:44:500	0.0868683	0.126131	15.936	701.186	1252.98	22.5537	29.1281	101.157	0.370853	0.553946	0.00326967	303.637	2.2975	0	395.906	31.1284	24.8414	98.9603	39231	39193	38722	39359	 36
DATA	1449025064	600000000	170021862	255	1	2015-12-02	10:57:44:600	0.0868861	0.126295	15.9401	701.363	1255.3	22.5955	29.1281	101.147	0.374592	0.520317	0.000778675	303.587	2.2975	0	396	31.1856	24.8571	98.9628	39241	39195	38723	39360	148
DATA	1449025064	700000000	170021892	255	1	2015-12-02	10:57:44:700	0.0868788	0.126115	15.9384	701.29	1252.74	22.5493	29.1243	101.147	0.385799	0.468006	0.00326967	303.593	2.2975	0	395.958	31.1219	24.8473	98.9628	39237	39194	38722	39360	 72
DATA	1449025064	800000000	170021922	255	1	2015-12-02	10:57:44:800	0.0868877	0.126174	15.9408	701.394	1253.63	22.5653	29.1281	101.152	0.397011	0.494162	0.00451517	303.631	2.2975	0	396.042	31.1459	24.8496	98.9653	39233	39194	38722	39361	 73
DATA	1449025064	900000000	170021952	255	1	2015-12-02	10:57:44:900	0.086914	0.12629	15.9466	701.65	1255.24	22.5944	29.1243	101.152	0.400745	0.497898	0.00513792	303.637	2.2975	0	396.16	31.1839	24.9093	98.9653	39221	39195	38722	39361	147
DATA	1449025065	0	170021982	255	1	2015-12-02	10:57:45:000	0.0869205	0.126577	15.948	701.712	1259.33	22.6679	29.1243	101.157	0.400745	0.490425	0.00513792	303.631	2.2975	0	396.193	31.2852	24.944	98.9653	39214	39195	38722	39361	 95
DATA	1449025065	100000000	170022012	255	1	2015-12-02	10:57:45:100	0.0869342	0.126695	15.951	701.843	1260.98	22.6977	29.1243	101.152	0.445587	0.497898	0.00762892	303.712	2.2975	0	396.249	31.3249	24.9699	98.9628	39207	39194	38721	39360	 64
DATA	1449025065	200000000	170022042	255	1	2015-12-02	10:57:45:200	0.086934	0.126824	15.9512	701.853	1262.86	22.7314	29.1243	101.152	0.449324	0.494162	0.00825167	303.705	2.2975	0	396.28	31.3735	24.9453	98.9603	39214	39194	38720	39360	201
DATA	1449025065	300000000	170022072	255	1	2015-12-02	10:57:45:300	0.086926	0.126693	15.9495	701.779	1261.01	22.6981	29.1243	101.152	0.486689	0.482952	0.0169702	303.681	2.2975	0	396.253	31.3287	24.9335	98.9628	39217	39194	38721	39360	253
DATA	1449025065	400000000	170022102	255	1	2015-12-02	10:57:45:400	0.0869294	0.126633	15.9502	701.807	1260.13	22.6823	29.1243	101.152	0.426905	0.479216	0.00513792	303.681	2.2975	0	396.252	31.3056	24.9285	98.9603	39217	39194	38721	39359	 52
DATA	1449025065	500000000	170022132	255	1	2015-12-02	10:57:45:500	0.0869067	0.126611	15.945	701.579	1259.83	22.677	29.1205	101.152	0.445587	0.45306	0.00825167	303.662	2.2975	0	396.133	31.2989	24.9288	98.9628	39224	39193	38721	39360	193
DATA	1449025065	600000000	170022162	255	1	2015-12-02	10:57:45:600	0.0869216	0.126444	15.9486	701.737	1257.47	22.6344	29.1205	101.147	0.471743	0.449324	0.0126109	303.699	2.2975	0	396.228	31.2406	24.8968	98.9653	39221	39194	38721	39360	 32
DATA	1449025065	700000000	170022192	255	1	2015-12-02	10:57:45:700	0.086923	0.126546	15.9486	701.737	1258.87	22.6597	29.1205	101.152	0.490425	0.482952	0.0175929	303.687	2.2974	0	396.2	31.2734	24.8999	98.9603	39224	39194	38720	39359	174
DATA	1449025065	800000000	170022222	255	1	2015-12-02	10:57:45:800	0.0869221	0.126466	15.9486	701.739	1257.77	22.6399	29.1205	101.152	0.490425	0.52779	0.0175929	303.687	2.2975	0	396.221	31.2475	24.903	98.9603	39222	39194	38721	39359	201
DATA	1449025065	900000000	170022252	255	1	2015-12-02	10:57:45:900	0.0869027	0.126483	15.9439	701.531	1257.98	22.6436	29.1205	101.152	0.475479	0.482952	0.0107427	303.687	2.2975	0	396.083	31.2511	24.9078	98.9577	39223	39192	38719	39358	 56
DATA	1449025066	0	170022282	255	1	2015-12-02	10:57:46:000	0.0869231	0.126443	15.9488	701.749	1257.44	22.634	29.1167	101.147	0.475479	0.482952	0.0101199	303.687	2.2975	0	396.224	31.2392	24.9027	98.9603	39223	39193	38720	39360	101
DATA	1449025066	100000000	170022312	255	1	2015-12-02	10:57:46:100	0.0869274	0.126465	15.9495	701.779	1257.71	22.6388	29.1205	101.152	0.445587	0.45306	0.00825167	303.662	2.2974	0	396.21	31.2434	24.9006	98.9588	39224	39193	38719	39359	241
DATA	1449025066	200000000	170022342	255	1	2015-12-02	10:57:46:200	0.0869256	0.126432	15.9495	701.776	1257.29	22.6313	29.1167	101.152	0.382065	0.479216	0.00949717	303.681	2.2974	0	396.24	31.2356	24.9036	98.9603	39222	39192	38719	39359	 32
DATA	1449025066	300000000	170022372	255	1	2015-12-02	10:57:46:300	0.0869283	0.126462	15.9498	701.792	1257.68	22.6383	29.1167	101.147	0.400745	0.497898	0.00513792	303.637	2.2975	0	396.225	31.2433	24.9024	98.9577	39222	39192	38719	39359	113
DATA	1449025066	400000000	170022402	255	1	2015-12-02	10:57:46:400	0.0869461	0.126476	15.9541	701.98	1257.9	22.6422	29.1167	101.147	0.430641	0.497898	0.0207067	303.662	2.2974	0	396.343	31.2496	24.9015	98.9588	39222	39193	38720	39358	195
DATA	1449025066	500000000	170022432	255	1	2015-12-02	10:57:46:500	0.086914	0.126472	15.9467	701.656	1257.85	22.6414	29.1167	101.152	0.430641	0.52779	0.0151019	303.687	2.2974	0	396.168	31.2491	24.8875	98.9588	39226	39193	38720	39359	203
DATA	1449025066	600000000	170022462	255	1	2015-12-02	10:57:46:600	0.0869288	0.126401	15.9499	701.795	1256.8	22.6224	29.1167	101.152	0.445587	0.52779	0.0126109	303.668	2.2974	0	396.218	31.2208	24.8883	98.9563	39227	39192	38719	39358	222
