Model:	LI-7500A Open Path CO2/H2O Analyzer
SN:	75H-2651
Instrument:	AIU-1552
File Type:	2
Software Version:	7.5.0
Timestamp:	11:51:33
Timezone:	Asia/Kuala_Lumpur
DATAH	Seconds	Nanoseconds	Sequence Number	Diagnostic Value	Diagnostic Value 2	Date	Time	CO2 Absorptance	H2O Absorptance	CO2 (mmol/m^3)	CO2 (mg/m^3)	H2O (mmol/m^3)	H2O (g/m^3)	Temperature (C)	Pressure (kPa)	Aux 1 - U (m/s)	Aux 2 - V (m/s)	Aux 3 - W (m/s)	Aux 4 - Ts (K)	Cooler Voltage (V)	Vin SmartFlux (V)	CO2 (umol/mol)	H2O (mmol/mol)	Dew Point (C)	CO2 Signal Strength	H2O Sample	H2O Reference	CO2 Sample	CO2 Reference	CHK
DATA	1449028603	200000000	100827	255	1	2015-12-02	11:56:43:200	0.086033	0.124799	15.7431	692.694	1234.16	22.215	28.8151	101.138	0.606258	0.587578	0.00513792	304.11	2.29872	0	390.764	30.6337	24.5839	98.9974	39302	39202	38765	39367	 87
DATA	1449028603	300000000	100857	255	1	2015-12-02	11:56:43:300	0.0860438	0.124853	15.7455	692.802	1234.92	22.2286	28.8151	101.138	0.654835	0.628677	0.00825167	304.098	2.29872	0	390.82	30.6521	24.5655	98.9999	39303	39202	38767	39368	211
DATA	1449028603	400000000	100887	255	1	2015-12-02	11:56:43:400	0.0860155	0.124818	15.739	692.518	1234.43	22.2198	28.8151	101.138	0.595051	0.628677	0.000778675	304.098	2.29882	0	390.67	30.6407	24.561	98.9988	39301	39201	38767	39367	162
DATA	1449028603	500000000	100917	255	1	2015-12-02	11:56:43:500	0.0860261	0.124885	15.7413	692.617	1235.36	22.2365	28.8151	101.138	0.546473	0.628677	0.00576067	304.098	2.29872	0	390.709	30.6624	24.604	98.9999	39291	39202	38765	39368	209
DATA	1449028603	600000000	100947	255	1	2015-12-02	11:56:43:600	0.08607	0.125126	15.7516	693.073	1238.81	22.2985	28.8113	101.138	0.595051	0.643623	-0.00233555	304.123	2.29862	0	390.988	30.7497	24.6542	98.9935	39291	39201	38764	39366	183
DATA	1449028603	700000000	100977	255	1	2015-12-02	11:56:43:700	0.0860438	0.125061	15.7455	692.802	1237.87	22.2817	28.8151	101.138	0.580105	0.695934	0.00389242	304.123	2.29882	0	390.823	30.7256	24.6261	98.9963	39282	39201	38763	39366	239
DATA	1449028603	800000000	101007	255	1	2015-12-02	11:56:43:800	0.0860883	0.125312	15.7558	693.253	1241.43	22.3457	28.8151	101.138	0.606258	0.695934	0.00326967	304.123	2.29882	0	391.08	30.814	24.6946	98.9963	39272	39201	38761	39366	135
DATA	1449028603	900000000	101037	255	1	2015-12-02	11:56:43:900	0.0861238	0.125493	15.7639	693.614	1244	22.392	28.8151	101.133	0.654835	0.703407	0.0132337	304.173	2.29872	0	391.283	30.8778	24.6949	98.9949	39276	39201	38761	39366	  2
DATA	1449028604	0	101067	255	1	2015-12-02	11:56:44:000	0.0861104	0.125403	15.7609	693.482	1242.74	22.3693	28.8151	101.138	0.624943	0.73704	0.0101199	304.173	2.29872	0	391.218	30.8472	24.6862	98.9924	39274	39200	38760	39365	233
DATA	1449028604	100000000	101097	255	1	2015-12-02	11:56:44:100	0.0861207	0.125445	15.7632	693.58	1243.31	22.3796	28.8151	101.138	0.621204	0.748249	0.0107427	304.173	2.29872	0	391.259	30.8603	24.6875	98.9924	39275	39200	38760	39365	119
DATA	1449028604	200000000	101127	255	1	2015-12-02	11:56:44:200	0.0861417	0.12542	15.768	693.793	1242.96	22.3732	28.8151	101.138	0.643623	0.703407	0.0119882	304.16	2.29872	0	391.377	30.8513	24.6825	98.9924	39281	39199	38759	39365	 42
DATA	1449028604	300000000	101157	255	1	2015-12-02	11:56:44:300	0.0861466	0.125267	15.7692	693.844	1240.78	22.334	28.8151	101.138	0.654835	0.699673	0.0132337	304.179	2.29872	0	391.403	30.7971	24.6584	98.9924	39283	39199	38760	39365	168
DATA	1449028604	400000000	101187	255	1	2015-12-02	11:56:44:400	0.0861415	0.125249	15.768	693.791	1240.52	22.3293	28.8113	101.138	0.624943	0.744513	0.0169702	304.073	2.29872	0	391.376	30.7908	24.6607	98.9924	39278	39199	38760	39365	151
DATA	1449028604	500000000	101217	255	1	2015-12-02	11:56:44:500	0.0861257	0.12531	15.7643	693.628	1241.39	22.345	28.8151	101.138	0.602524	0.766932	0.0207067	304.129	2.29872	0	391.277	30.8119	24.6679	98.9938	39278	39199	38759	39365	109
DATA	1449028604	600000000	101247	255	1	2015-12-02	11:56:44:600	0.0861256	0.125329	15.7645	693.638	1241.69	22.3504	28.8151	101.138	0.580105	0.793087	0.0194612	304.135	2.29872	0	391.307	30.8213	24.671	98.9924	39278	39199	38760	39365	138
DATA	1449028604	700000000	101277	255	1	2015-12-02	11:56:44:700	0.0861364	0.12533	15.7668	693.74	1241.67	22.3501	28.8151	101.143	0.583839	0.778141	0.0188384	304.16	2.29872	0	391.346	30.8193	24.6756	98.9924	39275	39200	38759	39365	 55
DATA	1449028604	800000000	101307	255	1	2015-12-02	11:56:44:800	0.0861409	0.125417	15.7678	693.785	1242.91	22.3724	28.8151	101.138	0.583839	0.759459	0.0294256	304.16	2.29882	0	391.372	30.8502	24.6753	98.9938	39276	39199	38760	39365	185
DATA	1449028604	900000000	101337	255	1	2015-12-02	11:56:44:900	0.086143	0.125373	15.7682	693.803	1242.28	22.361	28.8151	101.138	0.632416	0.729567	0.0182157	304.179	2.29882	0	391.373	30.8336	24.6748	98.9938	39277	39199	38759	39365	125
DATA	1449028605	0	101367	255	1	2015-12-02	11:56:45:000	0.0861638	0.125363	15.7731	694.018	1242.14	22.3584	28.8151	101.138	0.583839	0.778141	0.0213294	304.123	2.29872	0	391.5	30.8306	24.6777	98.9924	39277	39199	38759	39365	225
DATA	1449028605	100000000	101397	255	1	2015-12-02	11:56:45:100	0.0861567	0.125367	15.7715	693.947	1242.2	22.3596	28.8113	101.138	0.576366	0.766932	0.0107427	304.104	2.29872	0	391.464	30.8325	24.6639	98.9913	39280	39199	38758	39364	163
DATA	1449028605	200000000	101427	255	1	2015-12-02	11:56:45:200	0.0861593	0.125277	15.7722	693.979	1240.94	22.3369	28.8151	101.138	0.539	0.759459	0.00513792	304.16	2.29872	0	391.488	30.8018	24.669	98.9924	39279	39199	38758	39365	 37
DATA	1449028605	300000000	101457	255	1	2015-12-02	11:56:45:300	0.0861683	0.12531	15.7741	694.062	1241.38	22.3449	28.8113	101.138	0.580105	0.808033	0.00202417	304.16	2.29882	0	391.519	30.8116	24.6705	98.9913	39272	39198	38757	39364	109
DATA	1449028605	400000000	101487	255	1	2015-12-02	11:56:45:400	0.0861668	0.125449	15.7739	694.053	1243.37	22.3807	28.8113	101.138	0.550209	0.804296	-0.00233555	304.173	2.29882	0	391.531	30.8623	24.6877	98.9888	39271	39198	38758	39363	 58
DATA	1449028605	500000000	101517	255	1	2015-12-02	11:56:45:500	0.0861421	0.125505	15.7681	693.797	1244.15	22.3948	28.8113	101.138	0.565159	0.815506	0.000155926	304.173	2.29872	0	391.376	30.8809	24.7074	98.9899	39272	39198	38759	39364	 68
DATA	1449028605	600000000	101547	255	1	2015-12-02	11:56:45:600	0.0861187	0.125443	15.7628	693.563	1243.29	22.3793	28.8113	101.138	0.542736	0.80056	-0.0029583	304.166	2.29872	0	391.254	30.8603	24.7221	98.9899	39264	39198	38759	39364	207
DATA	1449028605	700000000	101577	255	1	2015-12-02	11:56:45:700	0.0861118	0.125645	15.7612	693.492	1246.15	22.4308	28.8113	101.138	0.568893	0.849136	-0.00482655	304.154	2.29872	0	391.215	30.9313	24.7285	98.9874	39261	39198	38759	39363	 54
DATA	1449028605	800000000	101607	255	1	2015-12-02	11:56:45:800	0.0861284	0.125675	15.765	693.66	1246.59	22.4386	28.8113	101.138	0.561419	0.879028	-0.0104313	304.141	2.29872	0	391.307	30.9419	24.7302	98.9924	39264	39198	38760	39365	142
DATA	1449028605	900000000	101637	255	1	2015-12-02	11:56:45:900	0.0861097	0.125624	15.7606	693.465	1245.85	22.4252	28.8113	101.143	0.568893	0.882767	-0.00669479	304.141	2.29882	0	391.189	30.9229	24.7062	98.9913	39270	39197	38759	39364	 79
DATA	1449028606	0	101667	255	1	2015-12-02	11:56:46:000	0.0861113	0.125464	15.761	693.482	1243.58	22.3844	28.8113	101.138	0.561419	0.89024	0.000155926	304.154	2.29882	0	391.197	30.8664	24.6905	98.9913	39268	39198	38760	39364	 63
DATA	1449028606	100000000	101697	255	1	2015-12-02	11:56:46:100	0.0860876	0.125549	15.7555	693.243	1244.78	22.4061	28.8113	101.138	0.561419	0.89024	-0.0029583	304.173	2.29872	0	391.064	30.8965	24.7062	98.9888	39265	39197	38759	39363	215
DATA	1449028606	200000000	101727	255	1	2015-12-02	11:56:46:200	0.0860902	0.125593	15.7562	693.274	1245.44	22.4179	28.8113	101.138	0.531527	0.875294	-0.0054493	304.154	2.29872	0	391.096	30.9138	24.7335	98.9899	39263	39197	38759	39364	  6
DATA	1449028606	300000000	101757	255	1	2015-12-02	11:56:46:300	0.0861094	0.125627	15.7605	693.462	1245.89	22.426	28.8113	101.138	0.572632	0.867821	-0.00669479	304.141	2.29872	0	391.187	30.9239	24.7198	98.9899	39269	39198	38760	39364	 29
DATA	1449028606	400000000	101787	255	1	2015-12-02	11:56:46:400	0.0860977	0.1255	15.7579	693.346	1244.1	22.3937	28.8113	101.138	0.572632	0.852875	-0.00482655	304.16	2.29882	0	391.127	30.8798	24.6998	98.9888	39270	39197	38759	39363	149
DATA	1449028606	500000000	101817	255	1	2015-12-02	11:56:46:500	0.086103	0.125476	15.7592	693.403	1243.76	22.3877	28.8113	101.133	0.583839	0.774405	0.00638342	304.141	2.29882	0	391.158	30.8714	24.7	98.9888	39270	39198	38760	39363	 49
DATA	1449028606	600000000	101847	255	1	2015-12-02	11:56:46:600	0.0860801	0.125507	15.7538	693.166	1244.2	22.3955	28.8076	101.138	0.546473	0.80056	-0.00358105	304.166	2.29872	0	391.021	30.8819	24.7039	98.9899	39266	39197	38759	39364	210
DATA	1449028606	700000000	101877	255	1	2015-12-02	11:56:46:700	0.0861151	0.125555	15.7619	693.524	1244.87	22.4077	28.8113	101.138	0.535263	0.819242	0.00451517	304.141	2.29872	0	391.225	30.8989	24.6973	98.9924	39269	39199	38761	39365	 15
DATA	1449028606	800000000	101907	255	1	2015-12-02	11:56:46:800	0.0860987	0.12554	15.758	693.352	1244.66	22.4038	28.8076	101.138	0.539	0.811769	0.00451517	304.148	2.29872	0	391.116	30.8926	24.7112	98.9899	39265	39199	38762	39364	 24
DATA	1449028606	900000000	101937	255	1	2015-12-02	11:56:46:900	0.0860751	0.125608	15.7526	693.116	1245.63	22.4213	28.8076	101.138	0.542736	0.796824	0.00638342	304.173	2.29872	0	390.997	30.9178	24.7203	98.9899	39264	39198	38760	39364	 26
DATA	1449028607	0	101967	255	1	2015-12-02	11:56:47:000	0.0860897	0.125641	15.7561	693.268	1246.1	22.4298	28.8076	101.138	0.524054	0.811769	0.00576067	304.173	2.29872	0	391.09	30.9301	24.7284	98.9848	39264	39197	38760	39362	 33
DATA	1449028607	100000000	101997	255	1	2015-12-02	11:56:47:100	0.0860455	0.125601	15.7459	692.818	1245.54	22.4197	28.8076	101.138	0.535263	0.819242	0.00762892	304.173	2.29882	0	390.837	30.9162	24.7151	98.9888	39266	39197	38759	39363	 26
DATA	1449028607	200000000	102027	255	1	2015-12-02	11:56:47:200	0.0860808	0.125542	15.754	693.175	1244.7	22.4045	28.8076	101.138	0.520317	0.804296	0.0175929	304.173	2.29872	0	391.03	30.8946	24.6901	98.9899	39269	39198	38760	39364	 51
DATA	1449028607	300000000	102057	255	1	2015-12-02	11:56:47:300	0.0860771	0.125516	15.7532	693.141	1244.33	22.398	28.8076	101.138	0.509108	0.826715	0.0163474	304.173	2.29882	0	391.016	30.8861	24.7008	98.9913	39269	39198	38760	39364	136
DATA	1449028607	400000000	102087	255	1	2015-12-02	11:56:47:400	0.0861091	0.125521	15.7606	693.465	1244.41	22.3993	28.8076	101.138	0.512844	0.793087	0.0151019	304.173	2.29882	0	391.197	30.8878	24.7092	98.9888	39268	39198	38759	39363	231
DATA	1449028607	500000000	102117	255	1	2015-12-02	11:56:47:500	0.0860895	0.125541	15.7559	693.261	1244.68	22.4042	28.8076	101.138	0.468006	0.80056	0.0169702	304.166	2.29872	0	391.071	30.8936	24.718	98.9899	39265	39198	38760	39364	110
DATA	1449028607	600000000	102147	255	1	2015-12-02	11:56:47:600	0.0861032	0.125612	15.7591	693.399	1245.68	22.4222	28.8076	101.138	0.497898	0.819242	0.0175929	304.173	2.29872	0	391.15	30.9185	24.7212	98.9899	39267	39198	38760	39364	182
DATA	1449028607	700000000	102177	255	1	2015-12-02	11:56:47:700	0.0861105	0.125554	15.7607	693.473	1244.85	22.4073	28.8113	101.138	0.490425	0.819242	0.0175929	304.173	2.29872	0	391.186	30.8975	24.7046	98.9899	39267	39198	38760	39364	225
DATA	1449028607	800000000	102207	255	1	2015-12-02	11:56:47:800	0.0860959	0.125574	15.7573	693.323	1245.14	22.4125	28.8076	101.133	0.468006	0.804296	0.0244436	304.197	2.29872	0	391.102	30.9047	24.7281	98.9874	39262	39197	38759	39363	202
DATA	1449028607	900000000	102237	255	1	2015-12-02	11:56:47:900	0.0861033	0.125653	15.7591	693.399	1246.26	22.4326	28.8076	101.138	0.475479	0.796824	0.0250664	304.173	2.29872	0	391.147	30.9326	24.7305	98.9924	39264	39199	38760	39365	227
DATA	1449028608	0	102267	255	1	2015-12-02	11:56:48:000	0.086108	0.125652	15.7601	693.444	1246.24	22.4323	28.8076	101.138	0.460533	0.819242	0.0225749	304.173	2.29882	0	391.167	30.9317	24.7317	98.9938	39262	39199	38760	39365	  7
DATA	1449028608	100000000	102297	255	1	2015-12-02	11:56:48:100	0.0861222	0.125669	15.7636	693.599	1246.5	22.4371	28.8076	101.138	0.45306	0.796824	0.0207067	304.173	2.29872	0	391.275	30.9399	24.7292	98.9899	39264	39198	38759	39364	144
DATA	1449028608	200000000	102327	255	1	2015-12-02	11:56:48:200	0.0861238	0.125607	15.7639	693.614	1245.62	22.4211	28.8076	101.138	0.449324	0.766932	0.0200839	304.173	2.29882	0	391.277	30.9174	24.7165	98.9888	39264	39197	38758	39363	214
DATA	1449028608	300000000	102357	255	1	2015-12-02	11:56:48:300	0.0861125	0.125597	15.7612	693.494	1245.46	22.4183	28.8076	101.138	0.524054	0.808033	0.0175929	304.191	2.29872	0	391.202	30.9129	24.7181	98.9848	39266	39196	38758	39362	204
DATA	1449028608	400000000	102387	255	1	2015-12-02	11:56:48:400	0.0860903	0.125544	15.7562	693.271	1244.72	22.405	28.8076	101.138	0.520317	0.804296	0.0182157	304.173	2.29872	0	391.08	30.895	24.7133	98.9874	39265	39197	38758	39363	 46
DATA	1449028608	500000000	102417	255	1	2015-12-02	11:56:48:500	0.0861178	0.125544	15.7625	693.55	1244.72	22.405	28.8038	101.138	0.490425	0.789351	0.0151019	304.154	2.29872	0	391.234	30.8947	24.7125	98.9848	39264	39197	38758	39362	102
DATA	1449028608	600000000	102447	255	1	2015-12-02	11:56:48:600	0.0861146	0.125586	15.7616	693.511	1245.3	22.4154	28.8038	101.138	0.460533	0.804296	0.0101199	304.173	2.29862	0	391.201	30.9081	24.7137	98.9834	39265	39196	38758	39362	132
DATA	1449028608	700000000	102477	255	1	2015-12-02	11:56:48:700	0.086102	0.125567	15.7589	693.391	1245.05	22.4108	28.8038	101.138	0.449324	0.789351	0.00825167	304.173	2.29882	0	391.149	30.9031	24.7027	98.9863	39266	39197	38757	39362	217
DATA	1449028608	800000000	102507	255	1	2015-12-02	11:56:48:800	0.0861387	0.125542	15.7674	693.764	1244.69	22.4045	28.8076	101.138	0.434378	0.781878	0.00825167	304.197	2.29882	0	391.358	30.8942	24.7171	98.9888	39266	39198	38759	39363	 62
DATA	1449028608	900000000	102537	255	1	2015-12-02	11:56:48:900	0.0861183	0.125554	15.7625	693.549	1244.83	22.407	28.8076	101.138	0.415691	0.826715	0.000778675	304.141	2.29882	0	391.22	30.8964	24.6952	98.9888	39268	39198	38759	39363	250
DATA	1449028609	0	102567	255	1	2015-12-02	11:56:49:000	0.086117	0.125524	15.7623	693.541	1244.42	22.3996	28.8076	101.138	0.397011	0.755722	0.00825167	304.21	2.29882	0	391.228	30.8872	24.7087	98.9913	39266	39199	38760	39364	 22
DATA	1449028609	100000000	102597	255	1	2015-12-02	11:56:49:100	0.086111	0.125612	15.7608	693.477	1245.67	22.4221	28.8076	101.138	0.475479	0.789351	0.0175929	304.116	2.29882	0	391.185	30.9177	24.7205	98.9913	39265	39198	38759	39364	176
DATA	1449028609	200000000	102627	255	1	2015-12-02	11:56:49:200	0.0861068	0.125626	15.7599	693.438	1245.88	22.4258	28.8076	101.133	0.505371	0.781878	0.00949717	304.154	2.29882	0	391.173	30.9236	24.7169	98.9913	39275	39197	38758	39364	 41
DATA	1449028609	300000000	102657	255	1	2015-12-02	11:56:49:300	0.0861437	0.125299	15.7687	693.822	1241.26	22.3426	28.8076	101.138	0.490425	0.793087	0.00638342	304.16	2.29882	0	391.401	30.8097	24.6053	98.9913	39291	39198	38759	39364	217
DATA	1449028609	400000000	102687	255	1	2015-12-02	11:56:49:400	0.0861163	0.125048	15.7622	693.536	1237.67	22.278	28.8076	101.138	0.52779	0.759459	0.00700617	304.173	2.29882	0	391.219	30.7191	24.6437	98.9913	39286	39198	38760	39364	178
DATA	1449028609	500000000	102717	255	1	2015-12-02	11:56:49:500	0.0861103	0.125155	15.761	693.484	1239.22	22.3059	28.8076	101.133	0.509108	0.781878	0.00389242	304.154	2.29882	0	391.212	30.7592	24.688	98.9913	39275	39199	38759	39364	160
DATA	1449028609	600000000	102747	255	1	2015-12-02	11:56:49:600	0.086142	0.125373	15.768	693.793	1242.27	22.3608	28.8076	101.138	0.512844	0.808033	0.0132337	304.148	2.29872	0	391.363	30.8331	24.6422	98.9899	39277	39198	38759	39364	117
DATA	1449028609	700000000	102777	255	1	2015-12-02	11:56:49:700	0.0861422	0.125331	15.7682	693.802	1241.69	22.3505	28.8076	101.138	0.512844	0.882767	0.0119882	304.179	2.29882	0	391.376	30.8196	24.7103	98.9913	39259	39198	38759	39364	236
DATA	1449028609	800000000	102807	255	1	2015-12-02	11:56:49:800	0.0861248	0.125735	15.7641	693.621	1247.42	22.4536	28.8076	101.138	0.516581	0.811769	0.0169702	304.191	2.29872	0	391.277	30.962	24.7443	98.9899	39259	39199	38759	39364	193
DATA	1449028609	900000000	102837	255	1	2015-12-02	11:56:49:900	0.0861479	0.125772	15.7695	693.858	1247.96	22.4633	28.8038	101.138	0.45306	0.778141	0.00887442	304.21	2.29882	0	391.413	30.9755	24.7501	98.9913	39258	39199	38759	39364	202
DATA	1449028610	0	102867	255	1	2015-12-02	11:56:50:000	0.0861403	0.125784	15.7676	693.774	1248.12	22.4661	28.8076	101.138	0.370853	0.804296	0.0182157	304.173	2.29882	0	391.354	30.9784	24.7497	98.9913	39259	39198	38759	39364	 97
DATA	1449028610	100000000	102897	255	1	2015-12-02	11:56:50:100	0.0861193	0.125745	15.7629	693.568	1247.58	22.4564	28.8038	101.138	0.355907	0.849136	0.00762892	304.148	2.29872	0	391.252	30.9662	24.7416	98.9899	39262	39198	38759	39364	 39
DATA	1449028610	200000000	102927	255	1	2015-12-02	11:56:50:200	0.0861211	0.125675	15.7632	693.582	1246.57	22.4383	28.8038	101.133	0.355907	0.830452	0.0126109	304.222	2.29872	0	391.249	30.9403	24.7399	98.9924	39262	39199	38759	39365	187
DATA	1449028610	300000000	102957	255	1	2015-12-02	11:56:50:300	0.0861306	0.125694	15.7654	693.679	1246.84	22.4431	28.8038	101.138	0.389538	0.834188	0.0182157	304.166	2.29872	0	391.306	30.9472	24.7439	98.9899	39254	39198	38758	39364	241
DATA	1449028610	400000000	102987	255	1	2015-12-02	11:56:50:400	0.0861389	0.125827	15.7674	693.768	1248.74	22.4774	28.8076	101.143	0.374592	0.804296	0.0151019	304.173	2.29872	0	391.365	30.9952	24.7643	98.9874	39253	39197	38759	39363	243
DATA	1449028610	500000000	103017	255	1	2015-12-02	11:56:50:500	0.0861093	0.125858	15.7606	693.466	1249.2	22.4856	28.8038	101.138	0.326015	0.826715	0.0144792	304.173	2.29882	0	391.201	31.007	24.7728	98.9888	39252	39197	38757	39363	 91
DATA	1449028610	600000000	103047	255	1	2015-12-02	11:56:50:600	0.0861436	0.125859	15.7684	693.811	1249.19	22.4855	28.8038	101.138	0.247547	0.845398	0.0144792	304.197	2.29882	0	391.381	31.0057	24.7668	98.9913	39254	39198	38759	39364	239
DATA	1449028610	700000000	103077	255	1	2015-12-02	11:56:50:700	0.0861394	0.125861	15.7675	693.768	1249.22	22.486	28.8038	101.138	0.277439	0.856609	0.0200839	304.154	2.29872	0	391.357	31.0064	24.7859	98.9938	39248	39199	38759	39365	195
DATA	1449028610	800000000	103107	255	1	2015-12-02	11:56:50:800	0.0861613	0.126011	15.7724	693.988	1251.35	22.5243	28.8038	101.138	0.314808	0.875294	0.0256891	304.197	2.29872	0	391.477	31.0588	24.7891	98.9899	39250	39199	38758	39364	229
DATA	1449028610	900000000	103137	255	1	2015-12-02	11:56:50:900	0.0861432	0.125949	15.7684	693.809	1250.48	22.5086	28.8038	101.133	0.311069	0.879028	0.0250664	304.197	2.29882	0	391.387	31.038	24.7809	98.9913	39249	39198	38758	39364	175
DATA	1449028611	0	103167	255	1	2015-12-02	11:56:51:000	0.0861437	0.125926	15.7685	693.813	1250.15	22.5026	28.8038	101.138	0.397011	0.830452	0.0244436	304.216	2.29882	0	391.386	31.0296	24.7815	98.9913	39251	39198	38758	39364	 47
DATA	1449028611	100000000	103197	255	1	2015-12-02	11:56:51:100	0.0861418	0.125924	15.7681	693.797	1250.13	22.5023	28.8038	101.138	0.340961	0.834188	0.0275574	304.222	2.29872	0	391.38	31.0295	24.7539	98.9874	39260	39197	38757	39363	145
DATA	1449028611	200000000	103227	255	1	2015-12-02	11:56:51:200	0.0861484	0.125687	15.7696	693.862	1246.75	22.4415	28.8038	101.138	0.292389	0.882767	0.0182157	304.141	2.29882	0	391.41	30.945	24.7309	98.9888	39265	39197	38757	39363	129
DATA	1449028611	300000000	103257	255	1	2015-12-02	11:56:51:300	0.0861283	0.125524	15.765	693.66	1244.44	22.3999	28.8038	101.138	0.326015	0.808033	-0.0054493	304.141	2.29882	0	391.299	30.888	24.6557	98.9913	39287	39197	38758	39364	103
DATA	1449028611	400000000	103287	255	1	2015-12-02	11:56:51:400	0.0861427	0.125112	15.7683	693.806	1238.59	22.2946	28.8038	101.138	0.355907	0.785614	0.00326967	304.042	2.29882	0	391.37	30.7418	24.6872	98.9888	39258	39197	38757	39363	230
DATA	1449028611	500000000	103317	255	1	2015-12-02	11:56:51:500	0.0861229	0.125717	15.7637	693.602	1247.17	22.4491	28.8038	101.138	0.3447	0.759459	0.00451517	304.104	2.29882	0	391.262	30.9554	24.7548	98.9888	39267	39197	38758	39363	164
DATA	1449028611	600000000	103347	255	1	2015-12-02	11:56:51:600	0.0861328	0.125495	15.7663	693.715	1244.05	22.393	28.8038	101.138	0.367119	0.733303	0.00638342	304.148	2.29882	0	391.348	30.8797	24.6345	98.9888	39307	39198	38759	39363	219
DATA	1449028611	700000000	103377	255	1	2015-12-02	11:56:51:700	0.0861124	0.124617	15.7614	693.502	1231.58	22.1685	28.8038	101.138	0.397011	0.714621	0.00700617	304.11	2.29882	0	391.199	30.5679	24.4565	98.9913	39331	39199	38760	39364	174
DATA	1449028611	800000000	103407	255	1	2015-12-02	11:56:51:800	0.0861169	0.124144	15.7626	693.555	1224.91	22.0483	28.8038	101.138	0.430641	0.744513	-0.00482655	304.104	2.29872	0	391.234	30.4026	24.4549	98.9924	39327	39199	38760	39365	 12
DATA	1449028611	900000000	103437	255	1	2015-12-02	11:56:51:900	0.0861291	0.124257	15.7654	693.677	1226.49	22.0769	28.8038	101.138	0.411957	0.72583	-0.00669479	304.048	2.29872	0	391.3	30.4418	24.5449	98.9949	39308	39201	38762	39366	168
DATA	1449028612	0	103467	255	1	2015-12-02	11:56:52:000	0.0860974	0.124707	15.758	693.351	1232.86	22.1915	28.8038	101.138	0.367119	0.680988	-0.0017128	304.129	2.29882	0	391.119	30.6002	24.5717	98.9988	39308	39201	38762	39367	 55
DATA	1449028612	100000000	103497	255	1	2015-12-02	11:56:52:100	0.0861206	0.124698	15.7634	693.591	1232.74	22.1893	28.8038	101.138	0.3447	0.684727	0.0238209	304.104	2.29872	0	391.262	30.5977	24.5721	98.9974	39300	39201	38761	39367	 84
DATA	1449028612	200000000	103527	255	1	2015-12-02	11:56:52:200	0.0861411	0.124872	15.7681	693.798	1235.2	22.2335	28.8038	101.138	0.355907	0.748249	0.0138564	304.166	2.29882	0	391.378	30.6586	24.5296	98.9963	39311	39201	38763	39366	153
DATA	1449028612	300000000	103557	255	1	2015-12-02	11:56:52:300	0.0860869	0.124735	15.7556	693.245	1233.26	22.1986	28.8038	101.138	0.389538	0.718357	0.00825167	304.048	2.29882	0	391.063	30.6102	24.6607	98.9988	39282	39200	38761	39367	  4
DATA	1449028612	400000000	103587	255	1	2015-12-02	11:56:52:400	0.0861277	0.12528	15.7648	693.653	1240.96	22.3374	28.8038	101.133	0.389538	0.718357	0.00825167	304.054	2.29882	0	391.289	30.8011	24.6375	98.9963	39283	39200	38761	39366	208
DATA	1449028612	500000000	103617	255	1	2015-12-02	11:56:52:500	0.0861295	0.125268	15.7653	693.671	1240.8	22.3345	28.8	101.138	0.385799	0.718357	0.00825167	304.054	2.29882	0	391.296	30.7969	24.6379	98.9938	39281	39199	38761	39365	 91
DATA	1449028612	600000000	103647	255	1	2015-12-02	11:56:52:600	0.0861136	0.125184	15.7616	693.512	1239.61	22.3129	28.8038	101.133	0.355907	0.714621	0.00887442	304.098	2.29882	0	391.211	30.7677	24.7517	98.9938	39250	39199	38759	39365	  0
DATA	1449028612	700000000	103677	255	1	2015-12-02	11:56:52:700	0.0861432	0.125943	15.7684	693.809	1250.39	22.507	28.8038	101.138	0.299862	0.763195	0.0213294	304.229	2.29882	0	391.384	31.0357	24.7728	98.9963	39256	39199	38760	39366	183
DATA	1449028612	800000000	103707	255	1	2015-12-02	11:56:52:800	0.0861487	0.125814	15.7698	693.87	1248.57	22.4743	28.8	101.138	0.314808	0.744513	0.0362759	304.166	2.29882	0	391.428	30.9913	24.7623	98.9938	39256	39199	38759	39365	 47
DATA	1449028612	900000000	103737	255	1	2015-12-02	11:56:52:900	0.0861484	0.125822	15.7696	693.862	1248.67	22.476	28.8	101.138	0.299862	0.673515	0.0151019	304.148	2.29882	0	391.412	30.9928	24.7677	98.9938	39268	39199	38760	39365	 50
DATA	1449028613	0	103767	255	1	2015-12-02	11:56:53:000	0.0861354	0.125496	15.7666	693.731	1244.03	22.3925	28.8	101.138	0.288651	0.684727	0.0175929	304.173	2.29872	0	391.33	30.8771	24.6854	98.9924	39291	39199	38760	39365	143
DATA	1449028613	100000000	103797	255	1	2015-12-02	11:56:53:100	0.0861311	0.125029	15.7657	693.691	1237.41	22.2734	28.8038	101.138	0.296124	0.61747	0.0200839	304.148	2.29882	0	391.31	30.713	24.5811	98.9913	39302	39198	38760	39364	 14
DATA	1449028613	200000000	103827	255	1	2015-12-02	11:56:53:200	0.0861112	0.124792	15.7612	693.493	1234.07	22.2132	28.8038	101.138	0.314808	0.628677	0.00825167	304.173	2.29872	0	391.204	30.6304	24.5678	98.9974	39298	39200	38763	39367	230
